"entrez_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"51506","UFC1",1846.94935165637,0.0024622175749414,0.0540234169707791,0.0455768574629997,0.963647515068678,0.977890842003351
"345274","SLC10A6",4.28927330255229,0.0100290830387199,0.222770562347897,0.0450197859762891,0.964091538013915,0.978299636288789
"80817","CEP44",282.832770045172,-0.0036674840079279,0.0821808328841776,-0.0446269997421017,0.964404621412181,0.978575532085189
"390205","LRRC10B",262.925648561277,-0.00656228801641091,0.147271585267338,-0.0445590913175719,0.964458750649818,0.978588656316693
"79763","ISOC2",780.847840190757,0.00383099730280462,0.0865783017104816,0.0442489310499009,0.964705978885635,0.978797699074372
"84844","PHF5A",379.082453095477,0.00229205151463685,0.0520871396142767,0.0440041732299043,0.96490107733514,0.978953834974642
"105373802",NA,7.69109936977019,-0.00805590414553221,0.184245125003957,-0.0437238388009407,0.965124536770026,0.979055104025792
"643201","CEP192P1",23.4186883357366,0.00642969595031172,0.147030592792972,0.0437303273296675,0.965119364620221,0.979055104025792
"10234","LRRC17",34.0888355173729,-0.00524003684499662,0.119815108062032,-0.0437343581268873,0.965116151583317,0.979055104025792
"58487","CREBZF",1298.90579136018,-0.0046122029301799,0.105798556641267,-0.0435941952007773,0.965227878859299,0.979118125471973
"55663","ZNF446",326.723462834899,-0.00293083084755774,0.0674483080084325,-0.0434529928785066,0.965340435353527,0.97919048814309
"653390","RRN3P2",108.017059664074,-0.00265116603362462,0.0611543932998433,-0.0433520126775817,0.965420930044007,0.97923032421842
"105376425","FRMD4A-AS2",4.65951829168964,-0.00866339664434341,0.20064226211087,-0.0431783242134512,0.965559383743097,0.979328942437013
"81502","HM13",1320.79365489444,-0.00251531815658509,0.0586351270965445,-0.0428978034351924,0.965782999745233,0.979513925324396
"641367","CCNYL6",5.66463897020256,0.00671880630968888,0.157171095588043,0.0427483583069203,0.965902130423677,0.979592926107435
"25974","MMACHC",2238.54505630914,-0.00350742719510069,0.082193780141896,-0.0426726595253998,0.965962474248374,0.979612302585815
"105371059","LOC105371059",41.3988544945069,0.00341663537440347,0.0804549819677809,0.0424664239657862,0.966126877386601,0.97972343186267
"9961","MVP",1200.54488170552,-0.00477532582583457,0.112541410428358,-0.042431721867165,0.966154540720476,0.97972343186267
"105371659","LOC105371659",6.93411347157046,0.00774296790904452,0.183279485042964,0.0422467790502,0.966301971536182,0.979831106579673
"2209","FCGR1A",303.628935188606,0.00769569499001535,0.182484727942346,0.0421717207614585,0.966361806060951,0.979849953174744
"10218","ANGPTL7",4.45663448614634,0.00853386756259859,0.203536497803736,0.0419279473444982,0.96655613722316,0.980005166235698
"105378949","GNB1-DT",31.6890044984078,0.00501801744100665,0.120915850503681,0.0415000797670763,0.966897229265395,0.980058187455174
"7268","TTC4",418.193769799994,-0.00271067296170768,0.065143474461844,-0.0416108134253014,0.966808952842393,0.980058187455174
"80736","SLC44A4",2.05876955852876,-0.0171611972976169,0.412867946641323,-0.0415658261611807,0.966844816457805,0.980058187455174
"105377982","LOC105377982",4.65575602111401,-0.0106481580405099,0.256435421850056,-0.0415237410014912,0.966878366591215,0.980058187455174
"100188953","LINC00092",223.157641734408,0.005185262050849,0.124137360131466,0.0417703586201416,0.966681764775963,0.980058187455174
"23642","SNHG1",756.200574382592,0.00333555480619239,0.0799531056814675,0.0417188898137517,0.966722795176293,0.980058187455174
"4810","NHS",188.711732472834,-0.00456046026601516,0.109365328726652,-0.0416993239001145,0.966738392943475,0.980058187455174
"285203","EOGT",211.558849207789,-0.00426072831609525,0.103739948346599,-0.0410712399996578,0.967239102405706,0.980362882521123
"100129781","MIR193BHG",24.703445966808,-0.0044270624096599,0.107999088512512,-0.0409916645652709,0.967302540991753,0.980385351192896
"100174949","TRIM59-IFT80",646.114572701235,-0.00558394169579556,0.136937926548989,-0.0407771742753673,0.967473536509884,0.980474994018442
"114327","EFHC1",465.372765422021,0.00261354444836066,0.0640642211227547,0.0407956953593926,0.967458771109367,0.980474994018442
"2056","EPO",4.26849865902106,0.00920497735114541,0.226453632993781,0.0406483977733234,0.967576200173221,0.980537205542207
"389247","ING2-DT",3.45410342780157,-0.00721357566650872,0.178430149080875,-0.0404280089641079,0.967751900573516,0.98063488979386
"220064","LTO1",321.028533815673,-0.00219713790887077,0.0543524126317889,-0.0404239260500781,0.967755155606713,0.98063488979386
"51726","DNAJB11",756.805358804815,-0.0030528835484173,0.0758800589351746,-0.0402330149878432,0.967907356776298,0.98074728119011
"205860","TRIML2",6.22592857530245,0.00828665468393838,0.206478401832473,0.040133275976544,0.96798687277092,0.980768554814062
"107986428","LOC107986428",8.13089641048977,0.00534289983704917,0.133229077881447,0.0401031060336806,0.968010925538644,0.980768554814062
"10326","SIRPB1",285.813746038778,0.00694713719634702,0.174130613127829,0.0398961278063562,0.96817593820993,0.980893905923013
"79627","OGFRL1",2700.88555349415,-0.00385641104135517,0.0968577068010191,-0.0398152214080149,0.9682404409252,0.980902965995329
"375593","TRIM73",39.0316385770893,0.00415199692623371,0.10437050643446,0.0397813239398333,0.968267465780866,0.980902965995329
"105377158","LOC105377158",3.70239377674121,-0.00902269873607916,0.227709906593843,-0.0396236548117011,0.968393168432966,0.98090481477593
"23125","CAMTA2",3193.25822028877,-0.00291892412428411,0.0735721487772704,-0.0396743084549664,0.96835278442821,0.98090481477593
"93429","LOC93429",36.5590038656162,-0.00436873144891396,0.11006593580079,-0.0396919484409873,0.9683387208334,0.98090481477593
"645752","GOLGA6FP",9.4365056006272,0.0111909986866458,0.283868433822999,0.0394231881859175,0.968552992778733,0.981024872871649
"1361","CPB2",12.0802816127285,0.00523105793866339,0.133311159847658,0.0392394601070249,0.968699473233039,0.981130732065924
"105373194","LOC105373194",11.0013392298917,-0.00423284734142017,0.108012514701952,-0.0391884898995288,0.968740110318091,0.981130732065924
"100288175","LOC100288175",49.7453395581687,0.00479057881277857,0.122562138945837,0.0390869387070311,0.96882107441412,0.981170899672043
"728411","GUSBP1",246.802774648185,0.00351818985191389,0.0906073007904188,0.038828988626995,0.969026732674509,0.981211851435762
"100859930","HEIH",748.954302188287,-0.00252195211619626,0.0647955821901332,-0.0389216676654893,0.968952841357358,0.981211851435762
"4074","M6PR",1083.5568121841,0.00176868938420628,0.045492586422379,0.0388786288777861,0.968987155369405,0.981211851435762
"112268296",NA,50.0636080502693,0.0060976304745624,0.156480685903855,0.038967304107479,0.968916456347434,0.981211851435762
"105377918","LOC105377918",16.644984167407,-0.00596570920124561,0.154086564027419,-0.0387166086731875,0.96911633153091,0.981240171561018
"51747","LUC7L3",4847.15280318234,0.00225112294245981,0.0581831487519712,0.038690290758517,0.969137314467042,0.981240171561018
"10445","MCRS1",1260.85285108409,0.00206818114284209,0.0536347363936094,0.0385604793069985,0.96924081178627,0.981303136171113
"79957","PAQR6",12100.9123761536,-0.00569112383020866,0.150066075071661,-0.0379241199417722,0.969748181946969,0.981733137104208
"654434","SNHG20",286.245013371159,-0.00243927360989436,0.06426846049584,-0.0379544428336237,0.969724005185868,0.981733137104208
"105377684","LOC105377684",2.70516994851554,0.0101446618978736,0.268536667983012,0.037777566743754,0.969865030747072,0.981809588570557
"728927","ZNF736",237.385414926977,-0.00356181751135962,0.0944704078550925,-0.0377029970784404,0.969924486374451,0.981827935987774
"677844","SNORA78",6.33981617064171,0.00664478755160926,0.176494113364088,0.0376487772025677,0.969967716883144,0.981829858298922
"105375443",NA,3.68346131171459,-0.00716748309745397,0.190713594547201,-0.0375824445785905,0.97002060522968,0.981841555977291
"101926923","LOC101926923",2.65718007305096,-0.01220871942608,0.326644581850113,-0.0373761577704119,0.970185082727547,0.981966196855257
"107986571","LOC107986571",13.5033169719314,0.00448615902663542,0.120356980481706,0.0372737751369335,0.970266715366865,0.982006979827868
"101929536","LOC101929536",6.98903453445805,-0.00614435342943341,0.165618648090451,-0.0370994057751137,0.970405745826507,0.982105849186634
"355","FAS",197.21802931925,-0.00535481531433181,0.144756027695056,-0.0369920023338324,0.970491382590605,0.98215067496442
"1486","CTBS",159.144896639441,-0.00501820741993173,0.135977585246165,-0.0369046663892956,0.97056101904298,0.98217930507651
"80194","TMEM134",638.563777711511,-0.00340852958380967,0.0929301189522216,-0.0366784162362055,0.970741418409427,0.982320016797271
"101928119","AOPEP-AS1",30.1900619733529,-0.00491750232201001,0.134411972667179,-0.0365852998392217,0.970815664712898,0.982323938598436
"3494","IGHA2",6.64707438121418,0.0149181656456936,0.407936408947749,0.0365698312738848,0.970827998588738,0.982323938598436
"91012","CERS5",1368.61240661287,0.00239310017016661,0.0657590965361384,0.0363919259269547,0.97096985209355,0.982425625542307
"26788","SNORD60",7.12691946038506,-0.00628861175607979,0.174656004894516,-0.0360057002327393,0.971277813774505,0.982695364632793
"10135","NAMPT",823.426489858483,-0.00569306732120956,0.15852456675458,-0.0359128394908235,0.971351858039104,0.982728423667756
"51324","SPG21",1206.51300831255,0.00141636189205188,0.0397926024312103,0.0355935979432447,0.97160641319001,0.982944097156368
"7444","VRK2",596.30117855833,-0.00311038820789808,0.0886832798789971,-0.0350729947307092,0.97202153524215,0.983154712155211
