entrez_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10894,LYVE1,370.7064534,0.814897597,0.197538964,4.125249928,3.70E-05,0.000602964
54510,PCDH18,152.9121535,0.693029063,0.168035843,4.124293081,3.72E-05,0.000604233
170954,PPP1R18,970.2108526,0.525662011,0.127488282,4.123218253,3.74E-05,0.000606232
284424,MIR7-3HG,122.2011896,-0.640676094,0.155463005,-4.121083952,3.77E-05,0.000611041
63908,NAPB,5063.342684,-0.734782733,0.178324771,-4.120474845,3.78E-05,0.000612175
9737,GPRASP1,2147.248465,-0.569700639,0.138270608,-4.120186103,3.79E-05,0.000612175
101928605,ARHGEF35-AS1,11.78731281,0.593085247,0.143971384,4.119466177,3.80E-05,0.000613055
283298,OLFML1,34.35863579,0.666998686,0.162067512,4.115560718,3.86E-05,0.000621231
6693,SPN,104.8354121,0.75049874,0.182356903,4.115548838,3.86E-05,0.000621231
285533,RNF175,308.3223417,-0.552272595,0.134243269,-4.113968619,3.89E-05,0.000625078
3575,IL7R,21.97645158,1.056291154,0.256837136,4.112688564,3.91E-05,0.000627026
151534,LBX2-AS1,36.20108022,0.770225128,0.187299955,4.11225475,3.92E-05,0.000627192
105373991,NA,31.09141029,0.607646699,0.147831523,4.110400046,3.95E-05,0.000630976
107987261,NA,14.67982123,0.678780735,0.165150077,4.110084279,3.96E-05,0.000631415
105371115,IQCK-AS1,254.8546523,0.526435747,0.128193772,4.106562584,4.02E-05,0.000636835
1750,DLX6,22.92236596,-0.793609915,0.19328581,-4.105888143,4.03E-05,0.000637906
10537,UBD,8.701974779,1.000129002,0.243666509,4.104499249,4.05E-05,0.000640711
79844,ZDHHC11,894.1682033,0.538704954,0.131264592,4.103962433,4.06E-05,0.000641248
113130,CDCA5,65.24607131,-0.519015737,0.126469258,-4.103888533,4.06E-05,0.000641248
105374323,LINC02923,3.493838658,-0.966171057,0.235486812,-4.10286694,4.08E-05,0.000642806
7280,TUBB2A,7578.550306,-0.506355749,0.123407857,-4.103107865,4.08E-05,0.000642806
57121,LPAR5,257.980187,0.636470843,0.155143218,4.102472875,4.09E-05,0.000643475
401546,C9orf152,5.573695855,1.343286335,0.327468471,4.102032571,4.10E-05,0.000643885
107986305,ARSJ-DT,3.964131764,-0.807288262,0.196876938,-4.10047145,4.12E-05,0.000645643
283738,NTRK3-AS1,2.695257954,1.244063136,0.30341559,4.100195174,4.13E-05,0.000645989
401630,FAM224A,2.869161834,-0.884780122,0.215888288,-4.098323865,4.16E-05,0.000649521
105372225,LOC105372225,9.07324028,0.698415126,0.170433976,4.097863238,4.17E-05,0.000650387
56624,ASAH2,51.21914538,-0.665209028,0.162419786,-4.095615702,4.21E-05,0.00065464
283575,LINC02288,2.999688292,-0.927714927,0.226624983,-4.093612781,4.25E-05,0.00065897
339366,ADAMTSL5,68.51179469,0.57077639,0.139590088,4.088946405,4.33E-05,0.000668436
90187,EMILIN3,219.9399246,0.513716478,0.125694296,4.087030939,4.37E-05,0.00067291
157574,FBXO16,73.43476228,-0.589432862,0.144241071,-4.086442626,4.38E-05,0.000673937
408263,FNDC9,187.5782526,-0.649117374,0.159012336,-4.082182487,4.46E-05,0.000685083
5865,RAB3B,410.3703397,-0.872320996,0.213757665,-4.08088756,4.49E-05,0.000687775
3382,ICA1,624.6215606,-0.595444987,0.14599546,-4.078517144,4.53E-05,0.000692837
29842,TFCP2L1,59.25293473,0.661271855,0.162206088,4.076738807,4.57E-05,0.00069627
100996645,LNCBRM,62.22834042,-0.781583487,0.191714814,-4.076802785,4.57E-05,0.00069627
5027,P2RX7,2683.771458,0.594023632,0.145723275,4.076381284,4.57E-05,0.000696539
93107,KCNG4,12.56886788,0.795955834,0.195457938,4.072261486,4.66E-05,0.000705485
2872,MKNK2,2771.754733,0.613123357,0.150562409,4.07222068,4.66E-05,0.000705485
115273,RAB42,23.05804083,0.917815828,0.225427469,4.071446272,4.67E-05,0.000707273
105373975,NA,115.6627809,0.729318148,0.179153608,4.070909637,4.68E-05,0.000707273
348840,ANKRD18DP,7.607024857,-0.874188759,0.214753407,-4.070663057,4.69E-05,0.000707273
100506411,MAP3K9-DT,96.555641,-0.540386314,0.132756044,-4.070521372,4.69E-05,0.000707273
284009,LOC284009,12.66225343,0.572923277,0.14077506,4.069778261,4.71E-05,0.000707507
22891,ZNF365,1691.80535,-0.569942301,0.140063627,-4.069167071,4.72E-05,0.000708916
412,STS,480.3878111,-0.502601504,0.12352288,-4.068894,4.72E-05,0.000708942
284485,RIIAD1,47.37857345,-0.646720486,0.15904046,-4.066389697,4.77E-05,0.000713802
101927536,LOC101927536,4.127156108,-0.801509499,0.197102903,-4.066452023,4.77E-05,0.000713802
342850,ANKRD62,2.317267633,-1.009524257,0.248482797,-4.062753111,4.85E-05,0.000721144
64096,GFRA4,4.321452523,-0.882639394,0.217262431,-4.062549564,4.85E-05,0.000721144
4345,CD200,985.0202796,-0.602361743,0.148289123,-4.062076383,4.86E-05,0.000721223
284454,MIR23AHG,193.9696788,0.550700713,0.135602834,4.061129825,4.88E-05,0.000723702
26153,KIF26A,115.6856088,0.500828735,0.12333486,4.060723271,4.89E-05,0.000724512
100189589,DCTN1-AS1,124.0566228,-0.715392245,0.176203914,-4.060024705,4.91E-05,0.00072623
78991,PCYOX1L,414.011828,-0.542058854,0.133520376,-4.059746302,4.91E-05,0.000726644
107985230,NA,3.86604561,1.00249337,0.247040128,4.058018348,4.95E-05,0.000730221
3157,HMGCS1,1727.669889,-0.522127781,0.128724363,-4.056169065,4.99E-05,0.000733745
6954,TCP11,3.681295604,-0.996880147,0.245843767,-4.054933588,5.01E-05,0.000737177
90427,BMF,94.54708311,0.568474716,0.140261315,4.052968668,5.06E-05,0.000740649
6869,TACR1,38.64812146,-0.771376293,0.190334826,-4.052733335,5.06E-05,0.000740938
101928537,LINC01494,3.906648251,-0.853408327,0.210590244,-4.052458994,5.07E-05,0.000741351
441295,OR2A9P,21.26275378,0.570605646,0.140835222,4.0515834,5.09E-05,0.000743673
6540,SLC6A13,305.260751,0.572022789,0.141249096,4.049744782,5.13E-05,0.000747241
1769,DNAH8,4.261167758,-0.785937322,0.194101041,-4.049114411,5.14E-05,0.000748797
105372838,NA,14.1530004,0.66370643,0.163933529,4.048631389,5.15E-05,0.000749884
107985246,CSRP1-AS1,197.2837218,0.503580878,0.124443627,4.046658624,5.20E-05,0.000754841
10462,CLEC10A,4.805697657,1.115131344,0.275639219,4.045619298,5.22E-05,0.000757272
199786,NIBAN3,33.53864793,0.509614785,0.126059219,4.042661765,5.28E-05,0.000763161
126068,ZNF441,182.0432449,-0.583579277,0.144500254,-4.038603803,5.38E-05,0.000774129
57369,GJD2,21.47624867,-0.921479263,0.228309909,-4.036089664,5.43E-05,0.000778235
8530,CST7,28.27910642,0.976508294,0.241971525,4.035633084,5.45E-05,0.000779127
140733,MACROD2,194.1317879,-0.670379438,0.166154192,-4.034682662,5.47E-05,0.000780426
54112,GPR88,94.35659995,-0.680473,0.168682704,-4.034041329,5.48E-05,0.000781501
414332,LCN10,78.55820724,1.015803586,0.251827929,4.033720915,5.49E-05,0.000781501
101927285,LINC01793,3.956853653,-0.803749453,0.199386497,-4.031112756,5.55E-05,0.000787681
165,AEBP1,2022.191607,0.68223502,0.169258961,4.030717286,5.56E-05,0.000787681
4131,MAP1B,11831.24058,-0.525538099,0.130429611,-4.029285172,5.59E-05,0.000790139
101927770,ZNF217-AS1,5.76992444,1.054509555,0.261776435,4.028282971,5.62E-05,0.000792572
11035,RIPK3,35.32540765,0.581419096,0.144364136,4.027448329,5.64E-05,0.000794918
57664,PLEKHA4,274.65095,0.661655303,0.164294826,4.027243689,5.64E-05,0.000795138
3339,HSPG2,403.4115341,0.635307865,0.157769873,4.026800892,5.65E-05,0.000796164
55530,SVOP,1398.339638,-0.809636586,0.201165544,-4.024727951,5.70E-05,0.000801784
389634,LINC00937,13.7959638,-0.563401529,0.140015163,-4.02386082,5.73E-05,0.000804267
1428,CRYM,1285.131995,-0.921165846,0.228980706,-4.022897221,5.75E-05,0.000806612
9087,TMSB4Y,31.49572504,-0.524237803,0.130327289,-4.022471488,5.76E-05,0.000807595
1436,CSF1R,2356.680374,0.537230098,0.133614029,4.020761169,5.80E-05,0.000811513
53844,COPG2IT1,2845.988735,-0.637302244,0.158498753,-4.020865971,5.80E-05,0.000811513
148145,LINC00906,9.285004038,0.817397566,0.203314493,4.020360538,5.81E-05,0.000811513
105374524,LOC105374524,1.783913767,-1.27055669,0.316082549,-4.019698954,5.83E-05,0.000813316
100310756,LOC100310756,19.7053792,0.535814494,0.133338595,4.018450119,5.86E-05,0.000816679
100507050,TPBGL,64.4852705,-0.707965364,0.176177784,-4.018471282,5.86E-05,0.000816679
144423,GLT1D1,448.6251092,-0.608871583,0.151552785,-4.017554577,5.88E-05,0.000819307
387849,REP15,38.46026317,0.677786434,0.168724363,4.01712249,5.89E-05,0.000820329
6345,SRL,48.86653283,0.561870581,0.140008247,4.013124883,5.99E-05,0.000829165
107986862,NA,7.526610229,0.752481491,0.187563977,4.011865736,6.02E-05,0.000832956
147650,SPACA6,535.1972986,0.525814932,0.131116443,4.010289792,6.06E-05,0.000837074
221391,OPN5,4.078760215,-0.751454363,0.187436261,-4.00911946,6.09E-05,0.000840257
54847,SIDT1,348.5080462,-0.628027026,0.156713552,-4.00748384,6.14E-05,0.000844557
401442,LOC401442,15.5694885,-0.800141778,0.199687383,-4.00697212,6.15E-05,0.000844987
157556,BAALC-AS2,20.77958208,-0.524092533,0.130851484,-4.005247134,6.20E-05,0.000849645
107985063,NA,6.836952784,0.709075112,0.177054661,4.004837305,6.21E-05,0.000850196
101927461,LOC101927461,3.368707217,-1.071638193,0.267990025,-3.998798813,6.37E-05,0.00086668
100128593,LOC100128593,4.945064081,1.107696133,0.277312982,3.994389746,6.49E-05,0.000877432
347404,LANCL3,61.85179721,-0.663357697,0.166077931,-3.994255557,6.49E-05,0.000877432
2487,FRZB,230.1356099,0.557260973,0.139566343,3.992803432,6.53E-05,0.000880819
4242,MFNG,232.8553639,0.545228964,0.136648671,3.990005603,6.61E-05,0.000890263
1114,CHGB,1465.461784,-0.946309795,0.237313702,-3.987590214,6.67E-05,0.000896839
2139,EYA2,315.9904242,0.515493332,0.129335018,3.985721272,6.73E-05,0.000902897
126364,LRRC25,85.03130577,0.624936288,0.156912286,3.982710999,6.81E-05,0.000911839
677777,SCARNA12,27.73172466,0.583220811,0.146473579,3.981747536,6.84E-05,0.000914513
5534,PPP3R1,4118.233055,-0.555252655,0.139476443,-3.980978018,6.86E-05,0.000914912
105373089,NA,2.157717561,1.354459214,0.340211687,3.981224828,6.86E-05,0.000914912
54511,HMGCLL1,170.939617,-0.635319049,0.159619281,-3.98021494,6.89E-05,0.000916818
80162,PGGHG,568.5887942,0.506855075,0.127349313,3.980037753,6.89E-05,0.000916987
114836,SLAMF6,5.538963017,1.145556319,0.287871525,3.979401296,6.91E-05,0.000918416
105373976,NA,24.54046282,0.57266229,0.143933355,3.978662825,6.93E-05,0.000920243
2847,MCHR1,137.1704765,-0.789797312,0.198559334,-3.977638796,6.96E-05,0.000923182
101929025,LINC01516,9.153662204,-0.542620447,0.13642732,-3.977359121,6.97E-05,0.000923752
101927167,GATA2-AS1,43.38141398,0.681036641,0.171274719,3.976282348,7.00E-05,0.000927426
105369326,LOC105369326,5.007864912,-0.789772289,0.198686188,-3.974973291,7.04E-05,0.000930822
441072,IL6ST-DT,13.22726385,-0.644001045,0.162077904,-3.973404339,7.09E-05,0.000935578
170261,ZCCHC12,465.3934642,-0.785166947,0.19761741,-3.973166873,7.09E-05,0.000935991
220032,GDPD4,8.828257727,0.735703189,0.185189953,3.972694939,7.11E-05,0.000937327
59335,PRDM12,12.88101653,-0.628471585,0.158224847,-3.972015759,7.13E-05,0.000939483
114801,TMEM200A,74.76354862,-0.695507873,0.175149362,-3.970941519,7.16E-05,0.000942683
284434,NWD1,759.6389427,0.538867592,0.135713142,3.970636783,7.17E-05,0.000943367
4064,CD180,81.97624831,0.783763128,0.197443866,3.969549133,7.20E-05,0.000946634
1903,S1PR3,464.2267439,0.582868287,0.146988635,3.965396967,7.33E-05,0.000957438
107985687,LOC107985687,5.560802706,0.761891368,0.192186838,3.964326461,7.36E-05,0.000959632
4435,CITED1,123.2443371,-0.546787856,0.137925219,-3.964379114,7.36E-05,0.000959632
105375716,LOC105375716,8.208467675,-0.944763338,0.238419291,-3.962612811,7.41E-05,0.000964432
1969,EPHA2,228.0455437,0.585780752,0.147858149,3.961775236,7.44E-05,0.000967292
100507420,LINC01605,22.18568383,-0.590487182,0.149056638,-3.961495371,7.45E-05,0.000967897
105377286,LOC105377286,34.57991387,-0.76922367,0.19425279,-3.959910531,7.50E-05,0.00097381
65997,RASL11B,313.2712142,-0.722137488,0.18238658,-3.959378421,7.51E-05,0.000975449
1634,DCN,1563.970798,0.556268672,0.140525723,3.958482902,7.54E-05,0.000978044
84944,MAEL,60.98803332,-0.561471288,0.141869979,-3.957646926,7.57E-05,0.000979612
202309,GAPT,23.57452577,0.730255522,0.184519172,3.957613261,7.57E-05,0.000979612
2124,EVI2B,285.0704779,0.613866634,0.155111658,3.957578968,7.57E-05,0.000979612
100874261,CCDC200,12.53795311,0.634998259,0.160463477,3.957275958,7.58E-05,0.000980322
105371860,LOC105371860,7.33300682,0.702709102,0.177645765,3.955676072,7.63E-05,0.000986369
23166,STAB1,1642.736412,0.672630366,0.170096466,3.954405286,7.67E-05,0.000990548
152573,SHISA3,42.46356067,0.905613277,0.229029194,3.95413903,7.68E-05,0.000990648
134353,LSM11,436.0607887,-0.508546949,0.128611867,-3.954121501,7.68E-05,0.000990648
4188,MDFI,104.809996,0.59641369,0.150852969,3.953609231,7.70E-05,0.000991695
83959,SLC4A11,227.3238968,0.587349405,0.148610353,3.952277845,7.74E-05,0.00099669
22915,MMRN1,52.58349674,0.966094703,0.244589517,3.949861438,7.82E-05,0.00100626
90874,ZNF697,76.17431676,-0.542781056,0.137521567,-3.946879516,7.92E-05,0.001015021
4091,SMAD6,409.6439964,0.699353948,0.17721865,3.946277371,7.94E-05,0.001017027
196410,TMT1B,178.0919661,0.534325653,0.135413771,3.94587383,7.95E-05,0.001018043
112267967,NA,3.545724862,0.91761658,0.232598546,3.945065847,7.98E-05,0.001018886
90523,MLIP,224.8013763,-0.809909586,0.205321638,-3.944589546,7.99E-05,0.001020364
79935,CCNP,44.850691,0.618012261,0.156741295,3.942880925,8.05E-05,0.001027112
202020,TAPT1-AS1,46.08258316,0.511187772,0.129685266,3.941756736,8.09E-05,0.001031234
8701,DNAH11,101.8047493,0.586813807,0.148925961,3.940305657,8.14E-05,0.001035976
51302,CYP39A1,42.82588745,0.541913958,0.137632692,3.937392714,8.24E-05,0.001045267
101929261,LINC02123,14.22455288,0.749049757,0.190340393,3.935316859,8.31E-05,0.001050975
23224,SYNE2,829.6749134,0.561885622,0.14282281,3.934144848,8.35E-05,0.001054432
100302132,MIR1182,17.42364262,0.559066463,0.14213482,3.9333533,8.38E-05,0.001056575
51411,BIN2,174.8453719,0.534176166,0.135813943,3.933146721,8.38E-05,0.001056575
1057,CELP,19.41574128,0.621379063,0.158000697,3.932761541,8.40E-05,0.001057709
105376955,LINC02022,5.516120009,-0.63705516,0.162029584,-3.931721246,8.43E-05,0.00106061
4303,FOXO4,3355.102638,0.557534167,0.141842631,3.930653026,8.47E-05,0.001063645
105370103,LOC105370103,35.61856965,0.671151835,0.170758263,3.93042084,8.48E-05,0.00106411
3772,KCNJ15,11.75998512,1.129918224,0.287735611,3.926932162,8.60E-05,0.001076813
6775,STAT4,282.0324083,-0.793215796,0.20210412,-3.924787864,8.68E-05,0.001080189
105379829,LOC105379829,6.922836904,0.721924842,0.183919551,3.925220767,8.67E-05,0.001080189
338440,ANO9,7.762281565,0.794377825,0.20237459,3.925284418,8.66E-05,0.001080189
2785,GNG3,2889.063718,-0.609081522,0.155188157,-3.924793831,8.68E-05,0.001080189
1240,CMKLR1,192.7807943,0.574118508,0.146248458,3.925638029,8.65E-05,0.001080189
3004,GZMM,18.46656437,0.721316357,0.18375721,3.92537716,8.66E-05,0.001080189
199675,MCEMP1,20.47622253,1.243951507,0.317124764,3.922593407,8.76E-05,0.001087799
57574,MARCHF4,235.2483715,-0.652159373,0.166322071,-3.921063317,8.82E-05,0.001093587
7277,TUBA4A,3030.835248,-0.629715538,0.160658026,-3.91960212,8.87E-05,0.001096802
105376360,LOC105376360,46.85070706,-0.928087758,0.23677629,-3.919681977,8.87E-05,0.001096802
4591,TRIM37,1614.513477,-0.57562509,0.14685802,-3.9196027,8.87E-05,0.001096802
5104,SERPINA5,78.67734971,1.025460758,0.261666405,3.918962233,8.89E-05,0.001099145
159963,SLC5A12,8.075435923,-0.612205706,0.156277463,-3.917427975,8.95E-05,0.001103292
101928465,SLCO4A1-AS2,30.49348474,0.91236401,0.232890922,3.917559355,8.95E-05,0.001103292
2983,GUCY1B1,1334.406456,-0.54871967,0.140095919,-3.916742716,8.98E-05,0.001104711
84624,FNDC1,14.96981289,1.507631274,0.385108179,3.914825382,9.05E-05,0.00110893
63910,SLC17A9,148.4704193,0.595048464,0.152018227,3.914323136,9.07E-05,0.001110668
137735,ABRA,1.979617851,-1.274034894,0.325605578,-3.912816556,9.12E-05,0.001114686
10733,PLK4,24.48042057,-0.664782644,0.16994506,-3.911750317,9.16E-05,0.001117865
105370462,LOC105370462,10.48951992,-0.651254467,0.166589666,-3.909332926,9.26E-05,0.001125157
2559,GABRA6,7.83167497,-1.133749635,0.290092922,-3.908229218,9.30E-05,0.001129565
105371688,LOC105371688,12.06381372,0.798615083,0.204371667,3.907660459,9.32E-05,0.001130657
2315,MLANA,4.144601799,0.853841888,0.218648611,3.905087191,9.42E-05,0.001138686
105373019,NA,10.48307226,0.749667982,0.191970659,3.905117503,9.42E-05,0.001138686
2350,FOLR2,178.95684,0.632277716,0.161953676,3.904065228,9.46E-05,0.001142345
55612,FERMT1,139.4697766,0.603802245,0.154735381,3.902160208,9.53E-05,0.001148456
481,ATP1B1,8078.900147,-0.519876807,0.133252966,-3.90142765,9.56E-05,0.001151353
642475,MROH6,131.8886495,0.534654563,0.137056215,3.900987374,9.58E-05,0.001152282
50632,CALY,2284.689309,-0.695257779,0.178223899,-3.901035617,9.58E-05,0.001152282
27120,DKKL1,4.674785827,0.922498556,0.236528622,3.900156127,9.61E-05,0.001155075
8875,VNN2,58.89888322,1.035768327,0.26575981,3.897385109,9.72E-05,0.001166009
30811,HUNK,120.9526185,-0.635459772,0.163057814,-3.897143941,9.73E-05,0.001166453
100506731,FLRT2-AS1,40.80126948,-0.788074553,0.202233399,-3.896856594,9.74E-05,0.001166788
64094,SMOC2,222.1764233,0.626360853,0.160790126,3.895518151,9.80E-05,0.001172069
112267904,NA,3.762083827,-0.898172833,0.230811332,-3.891372334,9.97E-05,0.001189885
114928,GPRASP2,493.6267751,-0.581592894,0.149506148,-3.890093489,0.000100206,0.001194372
102723506,LOC102723506,36.66918975,1.163326496,0.299074018,3.889761152,0.000100343,0.00119481
10769,PLK2,1084.163022,-0.609151766,0.156613174,-3.889530821,0.000100438,0.001195266
2835,GPR12,252.0421289,-0.57747686,0.148473566,-3.889425417,0.000100482,0.001195266
79789,CLMN,2855.48539,0.564549116,0.145157209,3.889225495,0.000100565,0.001195652
2525,FUT3,6.307048098,-0.934587849,0.240414666,-3.88739949,0.000101324,0.001201082
5923,RASGRF1,1321.508546,-0.557049983,0.143306338,-3.887127323,0.000101438,0.001201221
107984909,LOC107984909,4.207818898,1.163561977,0.299420034,3.88605252,0.000101887,0.001203549
53632,PRKAG3,18.02282982,0.656200092,0.168859943,3.88606132,0.000101884,0.001203549
5618,PRLR,20.16231704,0.799365503,0.205682761,3.886400099,0.000101742,0.001203549
4826,NNAT,1498.149973,-0.643526068,0.165585415,-3.886369264,0.000101755,0.001203549
254439,C11orf86,2.881002733,1.385269065,0.356490594,3.885850259,0.000101972,0.001203953
79153,GDPD3,139.4502707,0.604789071,0.155837416,3.880897716,0.000104072,0.001224028
22861,NLRP1,213.293152,0.553962576,0.142813911,3.878911869,0.000104925,0.001232075
11251,PTGDR2,211.8448178,0.58957309,0.152012179,3.878459562,0.00010512,0.001233758
260293,CYP4X1,249.5932679,-0.576533145,0.148681118,-3.877648699,0.000105471,0.001237209
494470,ARK2C,413.2601136,-0.517118983,0.133368879,-3.877358688,0.000105597,0.001237517
100507341,SMIM18,28.51454282,-0.62502535,0.161212189,-3.877035318,0.000105737,0.001238552
107986788,NA,4.737464727,-0.837411713,0.216073801,-3.875581896,0.00010637,0.001242904
10990,LILRB5,42.55910732,0.634663378,0.16375847,3.875606431,0.000106359,0.001242904
105373538,LINC01885,10.70634712,-1.068568025,0.27581251,-3.874255104,0.000106951,0.001247853
2918,GRM8,100.6784724,-0.559238505,0.144405658,-3.872691094,0.00010764,0.001254828
114118903,ARHGAP11A-SCG5,1347.001398,-0.529106972,0.136630522,-3.872538611,0.000107708,0.001254828
254528,MEIOB,10.7972755,-0.544156956,0.140513146,-3.872640909,0.000107662,0.001254828
9340,GLP2R,117.172029,-0.755866664,0.19521451,-3.871979924,0.000107955,0.001257092
1187,CLCNKA,8.454433115,0.633363825,0.163613882,3.87108855,0.00010835,0.001260462
8793,TNFRSF10D,245.3678451,0.701444736,0.181199808,3.871111913,0.00010834,0.001260462
5774,PTPN3,324.1095993,-0.709479992,0.183310294,-3.870377254,0.000108667,0.001262909
4111,MAGEA12,9.384314371,0.744144014,0.19232422,3.869216344,0.000109186,0.001264643
105374527,PPARGC1A-AS1,12.91129437,-0.965746705,0.249877585,-3.864879303,0.000111144,0.001283534
23057,NMNAT2,2084.198161,-0.722411855,0.186926051,-3.864693291,0.000111229,0.001283888
9934,P2RY14,106.6064683,0.717754205,0.185871347,3.861564548,0.000112663,0.001297922
27098,CLUL1,65.28256938,-0.599339474,0.15524321,-3.860648555,0.000113086,0.001301535
107984317,LOC107984317,37.48747853,-0.745733477,0.193174364,-3.860416378,0.000113194,0.001302142
6850,SYK,382.5196681,0.531820195,0.137774754,3.860070008,0.000113355,0.001303358
2527,FUT5,5.529382821,-0.540097502,0.139948248,-3.859265915,0.000113728,0.001307021
5581,PRKCE,1340.006766,-0.662518138,0.171729257,-3.857922352,0.000114355,0.00131232
1441,CSF3R,572.2730246,0.58621344,0.15207114,3.854863198,0.000115794,0.001324998
4233,MET,380.6994699,-0.654637553,0.169849691,-3.854216912,0.000116101,0.00132531
100506020,ARAP1-AS2,41.43961475,0.627339882,0.162807024,3.85327283,0.000116549,0.001329794
26034,IPCEF1,1097.916354,-0.655235721,0.170091903,-3.852245213,0.00011704,0.001332669
4487,MSX1,399.6596151,0.598973235,0.155514329,3.851563,0.000117366,0.001333351
102724323,LOC102724323,6.550426368,0.835728184,0.217061552,3.850189842,0.000118026,0.001339091
5122,PCSK1,263.1183634,-1.127174966,0.292798837,-3.849656564,0.000118284,0.001340566
85416,ZIC5,156.4526662,0.522471935,0.135723988,3.849518013,0.00011835,0.001340685
2324,FLT4,184.9431982,0.560858419,0.145723173,3.848793634,0.000118701,0.001343199
23285,NA,941.2097145,-0.536348603,0.139472824,-3.845541999,0.000120286,0.001357385
100874055,LINC00570,3.926128251,-0.721849298,0.187715927,-3.845434479,0.000120339,0.001357385
28954,REM1,20.41134813,0.872851719,0.227040142,3.844481906,0.000120807,0.001360106
105376121,LOC105376121,22.4692767,-0.651696622,0.169528974,-3.844160708,0.000120966,0.001360672
105374235,LOC105374235,10.00112271,-1.216509212,0.316596807,-3.842455719,0.000121809,0.001368124
388799,FAM209B,7.357079281,-0.532827931,0.138723874,-3.840924528,0.000122572,0.001372793
107986004,NA,28.68415332,0.652637852,0.170036809,3.838215124,0.000123932,0.001384131
89857,KLHL6,119.6616404,0.879913056,0.229257706,3.838095881,0.000123992,0.001384131
161247,FITM1,24.32297783,0.670033699,0.174614683,3.837212815,0.000124439,0.001387161
400591,TMEM132E-DT,50.31647814,-0.800293394,0.20876375,-3.833488308,0.000126339,0.001399803
149628,PYHIN1,3.502873058,1.136007975,0.296401554,3.832665387,0.000126762,0.001402533
100129726,LINC01126,9.580246819,0.688501684,0.179715493,3.831064727,0.00012759,0.00140972
814,CAMK4,671.643327,-0.525554391,0.137195932,-3.830684934,0.000127787,0.001410195
107986782,LOC107986782,2.719918176,-0.831536503,0.217075145,-3.830638932,0.000127811,0.001410195
100132891,MSC-AS1,101.8665453,-0.593590351,0.154991979,-3.829813352,0.00012824,0.001414277
1006,CDH8,400.4143398,-0.664937821,0.173683231,-3.828451473,0.000128952,0.001420146
100506142,RHOQ-AS1,13.73505299,0.790661021,0.206586727,3.827259542,0.000129578,0.001425717
112268304,NA,7.179883361,0.838355981,0.21906148,3.827035134,0.000129696,0.001426356
6447,SCG5,1333.333185,-0.535963822,0.140143726,-3.824386852,0.000131098,0.001439109
105378675,LOC105378675,9.31044457,-0.554433028,0.145044583,-3.822500744,0.000132105,0.001448157
728158,LOC728158,27.03648604,0.547794931,0.14337292,3.820769849,0.000133036,0.001456343
64129,TINAGL1,671.999901,0.541365853,0.141787732,3.818143112,0.00013446,0.001466527
916,CD3E,11.21818199,0.963402298,0.252313143,3.818280273,0.000134385,0.001466527
257106,ARHGAP30,302.3780548,0.525466236,0.137646502,3.817505197,0.000134808,0.001469231
158798,AKAP14,12.42961083,-0.565352001,0.148096303,-3.817461942,0.000134832,0.001469231
105373592,LOC105373592,2.169278126,-1.068307704,0.280026837,-3.815019007,0.000136172,0.001481803
3577,CXCR1,29.17039063,1.228562722,0.322156731,3.813555957,0.000136981,0.001487881
9369,NRXN3,825.0797861,-0.623162717,0.163426099,-3.813116276,0.000137226,0.001489169
101926994,LOC101926994,5.630379333,0.665024855,0.174404357,3.813120654,0.000137223,0.001489169
190,NR0B1,36.83456636,0.539675177,0.141622134,3.81066971,0.000138591,0.001499875
654790,PCP4L1,258.068523,-0.740017683,0.19423351,-3.80993827,0.000139001,0.001503094
107984698,NA,16.52189979,-0.537043628,0.140963657,-3.809802049,0.000139078,0.001503094
27012,KCNV1,359.7031278,-0.871406576,0.228792361,-3.808722334,0.000139687,0.001508299
10381,TUBB3,3236.157262,-0.531062008,0.139463091,-3.80790361,0.00014015,0.001511235
80059,LRRTM4,207.2755899,-0.562865728,0.147849386,-3.807021067,0.000140651,0.001514073
140,ADORA3,421.0949152,0.55418323,0.14569773,3.803650409,0.000142579,0.001527039
388662,SLC6A17,2446.703133,-0.569383944,0.149725235,-3.802858913,0.000143036,0.00152917
4656,MYOG,3.01667443,-1.04999595,0.276227044,-3.801206188,0.000143993,0.001534393
107987269,LOC107987269,10.92338884,0.60415342,0.15901311,3.799393771,0.00014505,0.001541689
54332,GDAP1,1034.382239,-0.566180139,0.149039776,-3.798852587,0.000145368,0.001544367
6348,CCL3,19.78216809,-1.037656007,0.27337248,-3.795758835,0.000147193,0.001559571
85363,TRIM5,133.0823084,0.552629436,0.145601053,3.795504381,0.000147344,0.001560246
105372708,LOC105372708,6.607012043,0.647973895,0.170727108,3.795377908,0.000147419,0.001560246
107985303,LOC107985303,19.91638923,-0.557817962,0.14704677,-3.793473074,0.000148555,0.001568408
1016,CDH18,316.9036646,-0.765371883,0.201874528,-3.791324697,0.000149846,0.001579933
2155,F7,17.33945959,-0.663849016,0.175157311,-3.790016019,0.000150638,0.001585325
56944,OLFML3,191.4293952,0.576444816,0.152139001,3.788935207,0.000151294,0.001587836
768096,HAR1A,194.9728714,-0.574098997,0.151566305,-3.787774576,0.000152003,0.001592776
2213,FCGR2B,63.65139742,0.944325306,0.249320443,3.787596781,0.000152111,0.001593167
25849,PARM1,945.8823512,-0.7634904,0.201637591,-3.786448737,0.000152816,0.001598474
